epoch,train_loss,train_acc,val_loss,val_acc,epoch_sec,val_cat_acc,val_dog_acc,val_precision,val_recall,val_f1,val_auroc
1.0,0.6930866314237707,0.5227314334533472,0.7869882533707125,0.5189404727997722,38.699774901848286,0.9437819420783645,0.09142857142857143,0.6177606177606177,0.09142857142857143,0.1592832254853161,0.0
2.0,0.6837469167507698,0.5565997436992738,0.6840557620689014,0.5593847906579322,38.2135234719608,0.720045428733674,0.3977142857142857,0.5853658536585366,0.3977142857142857,0.4736304865600544,0.0
3.0,0.680151032551813,0.5679502044303412,0.6712712925473906,0.5947023639988607,37.92661399906501,0.46621237932992615,0.724,0.5740824648844586,0.724,0.6403841293909528,0.0
4.0,0.6733751018269791,0.5833892719838897,0.6685561518219589,0.5961264596980917,36.46608280017972,0.8500851788756388,0.3405714285714286,0.6930232558139535,0.3405714285714286,0.45670498084291195,0.0
5.0,0.6566540072040938,0.5968145481174102,0.6481163093962924,0.6146397037880945,37.357909296872094,0.8035207268597387,0.42457142857142854,0.682277318640955,0.42457142857142854,0.5234237407537865,0.0
6.0,0.6481825755354963,0.6101177762860804,0.6348099482599333,0.63970378809456,35.552408079151064,0.7336740488358887,0.5451428571428572,0.6704146170063247,0.5451428571428572,0.6013236684525686,0.0
7.0,0.6393064478394198,0.622322572771099,0.644287780372888,0.6331529478780974,34.030941779958084,0.5672913117546848,0.6994285714285714,0.6163141993957704,0.6994285714285714,0.6552462526766594,0.0
8.0,0.6398512170045191,0.6224446207359492,0.6271057142996781,0.6362859584164056,32.30900890589692,0.6280522430437252,0.6445714285714286,0.6326416152551879,0.6445714285714286,0.6385508066798755,0.0
9.0,0.6310570955061888,0.6297064746445353,0.6396414767266406,0.6419823412133295,31.97315522097051,0.5951164111300398,0.6891428571428572,0.6284523189161021,0.6891428571428572,0.6573998364677024,0.0
10.0,0.6279267608599279,0.6347104412033929,0.6300008711194218,0.63970378809456,29.627658162964508,0.5633162975582056,0.7165714285714285,0.6198714780029659,0.7165714285714285,0.6647230320699707,0.0
11.0,0.6255869933526162,0.6387990480258742,0.6246818623899972,0.6416975220734833,27.93766732304357,0.5644520159000568,0.7194285714285714,0.62142152023692,0.7194285714285714,0.666843220338983,0.0
12.0,0.6177235148333787,0.6467931897235614,0.619506011522587,0.6525206493876389,27.795126700075343,0.7927314026121521,0.5114285714285715,0.7103174603174603,0.5114285714285715,0.5946843853820598,0.0
13.0,0.616848527799555,0.6477085494599377,0.6207024413308199,0.6473939048704073,27.866896094055846,0.6626916524701874,0.632,0.6505882352941177,0.632,0.6411594202898552,0.0
14.0,0.6154491272833681,0.649844388844816,0.6273496148933274,0.6593563087439476,28.634538587881252,0.7075525269733106,0.6108571428571429,0.6748737373737373,0.6108571428571429,0.6412717456508699,0.0
15.0,0.6111988198177384,0.6510648684933179,0.6105553736478914,0.6644830532611792,29.97923509008251,0.7632027257240205,0.5651428571428572,0.7034139402560455,0.5651428571428572,0.6267427122940431,0.0
