epoch,train_loss,train_acc,val_loss,val_acc,epoch_sec,val_cat_acc,val_dog_acc,val_precision,val_recall,val_f1,val_auroc
1.0,0.6453938378891689,0.6254347958747788,0.6572190952484372,0.6003987467957846,42.41224945709109,0.9738784781374219,0.22457142857142856,0.8952164009111617,0.22457142857142856,0.3590680676107812,0.0
2.0,0.5862207247149248,0.6898761213156771,0.6241857175031166,0.6547992025064084,40.2233708309941,0.9528676888131743,0.35485714285714287,0.8821022727272727,0.35485714285714287,0.5061124694376529,0.0
3.0,0.5480476724968345,0.7225239519131018,0.6102362778138585,0.675875818855027,47.77760865399614,0.9483248154457694,0.4017142857142857,0.8853904282115869,0.4017142857142857,0.5526729559748428,0.0
4.0,0.5257329398181576,0.7394275950448527,0.5718449201722391,0.6932497863856452,41.22431392897852,0.9477569562748438,0.43714285714285717,0.8926487747957993,0.43714285714285717,0.5868814729574223,0.0
5.0,0.509335414078031,0.7465674009885885,0.4850605866722964,0.7630304756479636,34.47047061799094,0.8699602498580352,0.6554285714285715,0.8335755813953488,0.6554285714285715,0.7338451695457455,0.0
6.0,0.4884202056369169,0.7621895404894123,0.46356830671450855,0.780974081458274,34.35887170792557,0.879045996592845,0.6822857142857143,0.8486140724946695,0.6822857142857143,0.756414317389927,0.0
7.0,0.46971749332975843,0.778360895832062,0.5304704774685716,0.727712902307035,32.208882577950135,0.9517319704713231,0.5022857142857143,0.9118257261410788,0.5022857142857143,0.6477523949889463,0.0
8.0,0.45901717478821447,0.7831817904436443,0.4717834791509693,0.7758473369410425,31.529487879015505,0.8983532084043158,0.6525714285714286,0.8644965934897805,0.6525714285714286,0.7437316834907196,0.0
9.0,0.4367839554604933,0.7967901385244401,0.4185173110434283,0.8037596126459698,30.68323744297959,0.9040318001135719,0.7028571428571428,0.8791994281629736,0.7028571428571428,0.7812003810733567,0.0
10.0,0.4184500601290638,0.8100323427106852,0.44519491500916963,0.7912275704927371,34.77215438615531,0.9409426462237365,0.6405714285714286,0.9151020408163265,0.6405714285714286,0.7536134453781513,0.0
11.0,0.3987384943373725,0.8201012998108257,0.423519313250536,0.8031899743662774,31.23112055193633,0.9403747870528109,0.6651428571428571,0.91725768321513,0.6651428571428571,0.7711162636634648,0.0
12.0,0.37684170172039483,0.8324281442606944,0.3716915389881009,0.8319567074907434,30.341315052006394,0.9148211243611585,0.7485714285714286,0.8972602739726028,0.7485714285714286,0.8161993769470406,0.0
13.0,0.36246410842461824,0.8401781900286813,0.571285930310719,0.7496439760751923,28.791334450012073,0.9789892106757524,0.5188571428571429,0.9608465608465608,0.5188571428571429,0.6738404452690168,0.0
14.0,0.34376567463212243,0.8498199792518459,0.34684852100919367,0.8504699515807462,27.86411181394942,0.9142532651902329,0.7862857142857143,0.9011132940406025,0.7862857142857143,0.839792493133964,0.0
