epoch,train_loss,train_acc,val_loss,val_acc,epoch_sec,val_cat_acc,val_dog_acc,val_precision,val_recall,val_f1,val_auroc
1.0,0.6409156845852186,0.6293403307499847,0.7944433652787628,0.5428652805468528,44.48308594780974,0.989778534923339,0.09314285714285714,0.9005524861878453,0.09314285714285714,0.16882444329363022,0.0
2.0,0.5931945046940899,0.683285531213767,0.7056247053646152,0.5918541726003987,42.983365308027714,0.9840999432140829,0.19714285714285715,0.9249329758713136,0.19714285714285715,0.3250117757889779,0.0
3.0,0.5546903538301632,0.7185573930554708,0.8538496961148163,0.5610937054970094,44.313365071080625,0.9937535491198183,0.12571428571428572,0.9523809523809523,0.12571428571428572,0.2221100454316002,0.0
4.0,0.5312057819048991,0.7363153719411729,0.7286279772258966,0.6035317573340928,43.3705940998625,0.9892106757524134,0.21542857142857144,0.952020202020202,0.21542857142857144,0.35135135135135137,0.0
5.0,0.517299354579244,0.749557576127418,0.6586592792446068,0.6357163201367132,42.665827919961885,0.9852356615559341,0.284,0.9502868068833652,0.284,0.4373075230972283,0.0
6.0,0.4954545919822571,0.758650149508757,0.5175198331513455,0.7354030190828824,47.555307761067525,0.9204997160704146,0.5491428571428572,0.8728428701180745,0.5491428571428572,0.6741494212556998,0.0
7.0,0.4755757419994783,0.7756148166229329,0.5544678534038112,0.7237254343491882,46.524858123855665,0.9528676888131743,0.49314285714285716,0.912262156448203,0.49314285714285716,0.6402077151335313,0.0
8.0,0.4586831916678546,0.7866601574418747,0.5352303254505876,0.7351181999430362,50.80447239498608,0.9625212947189097,0.5062857142857143,0.930672268907563,0.5062857142857143,0.6558105107327905,0.0
9.0,0.44018859999534987,0.7978885702080918,0.6014428178118492,0.7026488180005697,46.83419197308831,0.979557069846678,0.424,0.9537275064267352,0.424,0.5870253164556962,0.0
10.0,0.4295514535749709,0.8002685055226704,0.41307433407485267,0.8060381657647394,46.4247301639989,0.9165247018739353,0.6948571428571428,0.8921496698459281,0.6948571428571428,0.7812399614519755,0.0
11.0,0.4070322844139309,0.8174162445841215,0.4076581301766561,0.8094559954428938,46.33829949400388,0.9182282793867121,0.7,0.8948137326515705,0.7,0.7855081756973389,0.0
12.0,0.3902274093921388,0.8243119545981571,0.5596996280787779,0.7416690401594987,45.61287236306816,0.9755820556501987,0.5062857142857143,0.9537136706135629,0.5062857142857143,0.6614408361328855,0.0
13.0,0.3785635846776509,0.8304753768230915,0.5868530832984379,0.7314155511250356,42.87001723097637,0.9806927881885292,0.4805714285714286,0.9611428571428572,0.4805714285714286,0.6407619047619048,0.0
14.0,0.36669068594881515,0.8395069262220053,0.49351355354523124,0.7775562517801197,40.751446519978344,0.9704713231118682,0.5834285714285714,0.9515377446411929,0.5834285714285714,0.7233439603258943,0.0
15.0,0.34853947928464385,0.8462195642887654,0.3490756358542832,0.8499003133010539,41.79648731392808,0.9261783077796707,0.7731428571428571,0.9123398516520567,0.7731428571428571,0.8369935044849984,0.0
16.0,0.3325755246615129,0.8563495453713309,0.3953695464969462,0.8288236969524352,35.659123037941754,0.9494605337876206,0.7074285714285714,0.93293142426526,0.7074285714285714,0.8046798830029249,0.0
17.0,0.322638532113962,0.8612314639653383,0.5131750346350554,0.7915123896325833,33.0481709940359,0.9699034639409426,0.612,0.952846975088968,0.612,0.7453027139874738,0.0
18.0,0.305365054254081,0.8665405504363215,0.3922629661622532,0.8319567074907434,32.29751005303115,0.9619534355479841,0.7011428571428572,0.9482225656877898,0.7011428571428572,0.8061760840998687,0.0
19.0,0.29561493192633037,0.8722157808018551,0.36684830998192824,0.8396468242665908,32.64163906802423,0.9579784213515048,0.7205714285714285,0.9445692883895132,0.7205714285714285,0.8175040518638573,0.0
20.0,0.28815007335924386,0.8761823396594862,0.33653375060766794,0.860153802335517,33.54812598787248,0.9494605337876206,0.7702857142857142,0.9380654140570633,0.7702857142857142,0.8459366175086287,0.0
21.0,0.2797208750812466,0.8850308171111246,0.2693779239183272,0.8863571632013671,31.409169893944636,0.889267461669506,0.8834285714285715,0.8879954049396899,0.8834285714285715,0.8857061014036093,0.0
22.0,0.27089360181921723,0.8869835845487276,0.27091829497839304,0.8800911421247508,31.461138205835596,0.9148211243611585,0.8451428571428572,0.9079189686924494,0.8451428571428572,0.8754069251257769,0.0
23.0,0.2568212830650077,0.8932080307560871,0.26236288416287185,0.8929080034178297,31.822009146912023,0.8932424758659853,0.8925714285714286,0.8925714285714286,0.8925714285714286,0.8925714285714286,0.0
24.0,0.2526482818379399,0.8947336303167145,0.2727475164708029,0.8860723440615209,32.29128337698057,0.9250425894378195,0.8468571428571429,0.9182156133828996,0.8468571428571429,0.8810939357907254,0.0
25.0,0.2416094749749467,0.8988832611216208,0.339525709716522,0.8581600683565935,32.502469099126756,0.9409426462237365,0.7748571428571429,0.9287671232876712,0.7748571428571429,0.8448598130841121,0.0
26.0,0.2297059752262118,0.9037651797156282,0.45474733429666736,0.8105952720022785,33.986297332914546,0.9755820556501987,0.6445714285714286,0.9632792485055508,0.6445714285714286,0.7723382403286546,0.0
27.0,0.21980311121724994,0.9089522182217612,0.27788400170437055,0.8894901737396753,33.88803953118622,0.9432140829074389,0.8354285714285714,0.9359795134443022,0.8354285714285714,0.8828502415458936,0.0
28.0,0.21122898811126284,0.9135290169036431,0.266073224713272,0.8966106522358303,35.72140135290101,0.938671209540034,0.8542857142857143,0.932626325639426,0.8542857142857143,0.8917387414255891,0.0
29.0,0.2119051632959294,0.9115152254836151,0.27398811492509767,0.8929080034178297,34.96119098016061,0.9398069278818852,0.8457142857142858,0.9331651954602774,0.8457142857142858,0.8872901678657075,0.0
30.0,0.1937518232536882,0.9227436382498322,0.26098550646028706,0.896325833095984,32.198030315106735,0.935831913685406,0.8565714285714285,0.9299007444168734,0.8565714285714285,0.8917311124330755,0.0
31.0,0.18943338652787073,0.9237810459510588,0.3026914073255659,0.8809455995442894,33.19388872012496,0.9517319704713231,0.8097142857142857,0.9434087882822902,0.8097142857142857,0.8714637146371463,0.0
32.0,0.17955259992411132,0.9269542930371636,0.24006405805495687,0.9057248647109086,35.08043142105453,0.9182282793867121,0.8931428571428571,0.9156414762741653,0.8931428571428571,0.9042522418281748,0.0
33.0,0.17091580659361133,0.9307377799475194,0.3226787819206392,0.8758188550270578,35.4582923729904,0.9585462805224304,0.7925714285714286,0.95,0.7925714285714286,0.8641744548286605,0.0
34.0,0.16249923992820428,0.9328125953499725,0.2548764838058023,0.8980347479350612,30.863553531002253,0.9341283361726291,0.8617142857142858,0.9285714285714286,0.8617142857142858,0.893894487255483,0.0
35.0,0.16407879189319707,0.9317141636663209,0.30216337852890895,0.8909142694389063,31.997888511046767,0.956274843838728,0.8251428571428572,0.9493754109138725,0.8251428571428572,0.8829104249464994,0.0
36.0,0.15722171146491506,0.9371452981021542,0.2552855938494766,0.902022215892908,28.666360016912222,0.9352640545144804,0.8685714285714285,0.9302325581395349,0.8685714285714285,0.8983451536643025,0.0
37.0,0.14308075068091475,0.9456886556416672,0.2748045278593741,0.8980347479350612,29.783423208165914,0.9415105053946621,0.8542857142857143,0.9355444305381727,0.8542857142857143,0.8930704898446834,0.0
38.0,0.14112160199948617,0.9455055836943919,0.2772653685446072,0.8994588436342922,29.86495302710682,0.8466780238500852,0.9525714285714286,0.8606091894682498,0.9525714285714286,0.9042582045023053,0.0
39.0,0.1380990123380058,0.9456886556416672,0.26164190315412544,0.9068641412702934,28.612418395932764,0.9000567859170926,0.9137142857142857,0.9008450704225353,0.9137142857142857,0.9072340425531915,0.0
40.0,0.13056843925833286,0.9492280466223225,0.2857818603770273,0.8957561948162917,28.775813804008067,0.9375354911981828,0.8537142857142858,0.9314214463840399,0.8537142857142858,0.89087656529517,0.0
41.0,0.1254988072785914,0.949472142552023,0.2716411075482373,0.8997436627741384,29.352179344045,0.9250425894378195,0.8742857142857143,0.9205776173285198,0.8742857142857143,0.8968347010550997,0.0
42.0,0.1238104915028697,0.9509977421126503,0.26187185095572735,0.906294502990601,29.820571901043877,0.9398069278818852,0.8725714285714286,0.9350887936313533,0.8725714285714286,0.9027490393142181,0.0
