epoch,train_loss,train_acc,val_loss,val_acc,epoch_sec,val_cat_acc,val_dog_acc,val_precision,val_recall,val_f1,val_auroc
1.0,0.69404233937631,0.521938121681821,0.677095942163155,0.5756194816291654,40.807171487947926,0.4514480408858603,0.7005714285714286,0.5593065693430657,0.7005714285714286,0.6220192795535261,0.0
2.0,0.6816195858880134,0.5610544944163056,0.6820118006767625,0.5756194816291654,40.64462365512736,0.3691084611016468,0.7834285714285715,0.5523771152296535,0.7834285714285715,0.6479206049149338,0.0
3.0,0.6732553747841384,0.5814975285287118,0.6840158094710619,0.5838792366847052,41.21468433900736,0.7603634298693924,0.4062857142857143,0.6275375110326566,0.4062857142857143,0.4932362122788762,0.0
4.0,0.6692835118514969,0.5916275096112772,0.6662822668113045,0.5949871831387069,40.763566110050306,0.7881885292447472,0.4005714285714286,0.6527001862197392,0.4005714285714286,0.49645892351274784,0.0
5.0,0.6588460731740591,0.5990114114847135,0.6493181110073515,0.6069495870122472,37.49425319698639,0.768313458262351,0.44457142857142856,0.6559865092748736,0.44457142857142856,0.5299727520435967,0.0
6.0,0.6474678099224535,0.6095075364618295,0.6635168399507929,0.6012532042153232,36.7856740730349,0.478137421919364,0.7251428571428571,0.579981718464351,0.7251428571428571,0.6444895886236668,0.0
7.0,0.6409235832427415,0.6208579971928968,0.6418866485111124,0.6220450014240957,39.73676446895115,0.7296990346394094,0.5137142857142857,0.6538181818181819,0.5137142857142857,0.5753600000000001,0.0
8.0,0.6421205534655361,0.6149386708976627,0.6475346292976775,0.6214753631444033,38.01076729595661,0.8563316297558206,0.3851428571428571,0.727076591154261,0.3851428571428571,0.5035487485991782,0.0
9.0,0.6311673084972412,0.6299505705742356,0.6425743712315496,0.6300199373397892,36.94046609289944,0.6081771720613288,0.652,0.6231567449481158,0.652,0.6372521641999442,0.0
10.0,0.6294238031066897,0.63275767376579,0.6512279369847382,0.6191968100256338,38.17227519699372,0.4190800681431005,0.8205714285714286,0.5839772265148434,0.8205714285714286,0.6823473509147066,0.0
11.0,0.6214758325191984,0.641362055287728,0.6496596369808537,0.6334377670179436,37.45709889801219,0.8330494037478705,0.43257142857142855,0.7202664129400571,0.43257142857142855,0.5405212424134237,0.0
12.0,0.6186359812692922,0.6431317507780557,0.6361761383099014,0.6431216177727144,38.828984398860484,0.6331629755820557,0.6531428571428571,0.6389044158747904,0.6531428571428571,0.6459451822548743,0.0
13.0,0.6153714596532281,0.6481357173369134,0.6301544585889373,0.6476787240102535,35.787488324800506,0.750709823963657,0.544,0.6843997124370956,0.544,0.606176376950016,0.0
14.0,0.6160147631518275,0.6528345639836456,0.6190519530322945,0.6587866704642552,33.51343892584555,0.7734241908006815,0.5434285714285715,0.7044444444444444,0.5434285714285715,0.6135483870967742,0.0
15.0,0.6125157064928002,0.6545432354915481,0.6170426948700016,0.6596411278837938,33.792975737014785,0.7234525837592277,0.5954285714285714,0.6814911706998038,0.5954285714285714,0.6355596218359256,0.0
16.0,0.6087712359165064,0.6583267224019039,0.639699626583484,0.608088863571632,31.194919520057738,0.9000567859170926,0.3142857142857143,0.7575757575757576,0.3142857142857143,0.444264943457189,0.0
17.0,0.6098050022566086,0.6584487703667541,0.6248828516119194,0.6681857020791797,31.402491179062054,0.6587166382737081,0.6777142857142857,0.663682148852826,0.6777142857142857,0.670624823296579,0.0
18.0,0.6030196464468388,0.664246048697138,0.6380649942494091,0.6599259470236399,34.96489242394455,0.5956842703009654,0.7245714285714285,0.6404040404040404,0.7245714285714285,0.6798927613941018,0.0
19.0,0.6005798887215678,0.6671141758711173,0.6010094443572209,0.6676160637994873,37.739957586163655,0.7353776263486655,0.5994285714285714,0.6924092409240924,0.5994285714285714,0.6425727411944869,0.0
20.0,0.5995210145313759,0.6658936962226155,0.6161151131956165,0.6693249786385645,36.1290108889807,0.8131743327654741,0.5245714285714286,0.7361668003207699,0.5245714285714286,0.6126126126126127,0.0
21.0,0.5972577041883324,0.6718130225178495,0.6124336513587465,0.6792936485331814,34.1670782121364,0.7370812038614424,0.6211428571428571,0.7012903225806452,0.6211428571428571,0.6587878787878788,0.0
22.0,0.5929213267390546,0.6729114542015012,0.5967378293099617,0.6827114782113358,29.572090313071385,0.7018739352640545,0.6634285714285715,0.6886120996441281,0.6634285714285715,0.6757857974388825,0.0
23.0,0.5925662438872532,0.6762067492524562,0.5945009457457273,0.6892623184277984,33.97520391107537,0.8052243043725156,0.5725714285714286,0.7449814126394052,0.5725714285714286,0.6474959612277867,0.0
24.0,0.5870294414809386,0.6824311954598157,0.600821342377607,0.6866989461691826,36.813349016942084,0.6354344122657581,0.7382857142857143,0.6680455015511892,0.7382857142857143,0.7014115092290988,0.0
25.0,0.585457238100836,0.6854213705986453,0.6436690926993209,0.6590714896041014,39.025068362941965,0.4752981260647359,0.844,0.6151603498542274,0.844,0.7116357504215852,0.0
26.0,0.5824403766200084,0.6841398669677183,0.6033615546411886,0.6772999145542581,41.39783573197201,0.5894378194207837,0.7657142857142857,0.6495395055744062,0.7657142857142857,0.7028586414896407,0.0
27.0,0.5817165492186503,0.6856044425459206,0.5987342983373921,0.6790088293933352,39.91004012199119,0.58603066439523,0.7725714285714286,0.6496876501681884,0.7725714285714286,0.7058209344818586,0.0
28.0,0.5764123653524593,0.6914627448587295,0.6352665128445768,0.6624893192822557,42.140860700048506,0.5127768313458262,0.8131428571428572,0.623849188952214,0.8131428571428572,0.7060282808236171,0.0
29.0,0.5776493469580655,0.6917068407884298,0.6247378161781298,0.6610652235830248,43.08072859887034,0.49630891538898353,0.8268571428571428,0.6199657240788347,0.8268571428571428,0.708619000979432,0.0
30.0,0.5727618168997431,0.6929273204369317,0.6454018780017843,0.6832811164910282,38.45096541708335,0.5843270868824532,0.7828571428571428,0.6517602283539486,0.7828571428571428,0.711318795430945,0.0
31.0,0.5721465251590099,0.6979312869957893,0.6212709614759292,0.685844488749644,40.72985066403635,0.6002271436683703,0.772,0.6574209245742092,0.772,0.7101182654402103,0.0
32.0,0.5662614479374549,0.6997620064685421,0.7067491964494629,0.6351466818570208,40.99145651701838,0.3781942078364566,0.8937142857142857,0.5881910492666416,0.8937142857142857,0.7094579269675663,0.0
33.0,0.567684065208431,0.6982974308903399,0.5968093223226814,0.6963827969239533,39.69385584490374,0.7018739352640545,0.6908571428571428,0.6972318339100346,0.6908571428571428,0.6940298507462686,0.0
