epoch,train_loss,train_acc,val_loss,val_acc,epoch_sec,val_cat_acc,val_dog_acc,val_precision,val_recall,val_f1,val_auroc
1.0,0.6371846764164933,0.6398364557271008,0.6057444403090732,0.6866989461691826,22.203765606041998,0.7393526405451448,0.6337142857142857,0.7072704081632653,0.6337142857142857,0.668474984930681,0.0
2.0,0.5540910428450718,0.7214865442118753,0.7751379330968524,0.6399886072344062,22.95029356214218,0.34014764338444065,0.9417142857142857,0.5864768683274021,0.9417142857142857,0.7228070175438596,0.0
3.0,0.471357076921857,0.7804357112345152,1.0058608723651035,0.5639418968954714,23.853787323925644,0.9960249858035207,0.12914285714285714,0.9699570815450643,0.12914285714285714,0.22793746848209787,0.0
4.0,0.40459955595204106,0.8166839567950205,0.38541536573007623,0.8288236969524352,22.670462146168575,0.8779102782509938,0.7794285714285715,0.863837872070931,0.7794285714285715,0.8194653048963653,0.0
5.0,0.3533017815610681,0.846585708183316,0.3678551485305225,0.8311022500712048,23.483691015979275,0.7268597387847814,0.936,0.7730061349693251,0.936,0.8467304212974929,0.0
6.0,0.31676298862023883,0.8641606151217428,0.30316601817558986,0.871831387069211,23.971109285019338,0.8648495173197047,0.8788571428571429,0.865990990990991,0.8788571428571429,0.8723766307430516,0.0
7.0,0.27948590229769105,0.8811252822359187,0.3107020192949631,0.8667046425519795,22.98724195896648,0.9250425894378195,0.808,0.9146183699870634,0.808,0.8580097087378641,0.0
8.0,0.26601482273537586,0.8883871361445048,0.22760061733796025,0.9054400455710624,21.44432520796545,0.9278818852924475,0.8828571428571429,0.9240430622009569,0.8828571428571429,0.902980713033314,0.0
9.0,0.23898112590949797,0.899066333068896,0.23960543436835682,0.900598120193677,23.144420724129304,0.9449176604202157,0.856,0.9391849529780564,0.856,0.8956651718983557,0.0
10.0,0.22128315604557097,0.9092573381338867,0.2412101733772818,0.8940472799772144,21.477630694163963,0.8603066439522998,0.928,0.8684491978609625,0.928,0.8972375690607735,0.0
11.0,0.20756224087328254,0.9152376884115457,0.2549600377212016,0.8894901737396753,22.604142138035968,0.8733674048835889,0.9057142857142857,0.8766592920353983,0.9057142857142857,0.8909499718943228,0.0
12.0,0.20582279947959695,0.9152376884115457,0.18407913871858575,0.9233836513813728,21.041022738208994,0.912549687677456,0.9342857142857143,0.9139183901621017,0.9342857142857143,0.9239898276349251,0.0
13.0,0.19438729345454767,0.9220723744431562,0.19375611070094712,0.9162631728852179,21.803366509033367,0.9045996592844975,0.928,0.90625,0.928,0.9169960474308302,0.0
14.0,0.1797143692988317,0.9280527247208152,0.21569121376261416,0.9114212475078325,21.72619442292489,0.8852924474730267,0.9377142857142857,0.8903960933260987,0.9377142857142857,0.9134428054550514,0.0
15.0,0.17401540339688254,0.9286629645450662,0.24126641344511418,0.8974651096553689,21.220398702891544,0.881885292447473,0.9131428571428571,0.884828349944629,0.9131428571428571,0.8987626546681664,0.0
16.0,0.1610701139420139,0.9367181302251785,0.19786373801196241,0.9131301623469097,21.283440578030422,0.8551959114139693,0.9714285714285714,0.8695652173913043,0.9714285714285714,0.9176788124156544,0.0
17.0,0.15582208022863525,0.9378165619088301,0.1604186234456187,0.9401879806322985,23.299470516154543,0.9477569562748438,0.9325714285714286,0.9466357308584686,0.9325714285714286,0.9395509499136442,0.0
18.0,0.15770924904824118,0.9343381949105999,0.15843295177794425,0.9356308743947593,23.861466525122523,0.9449176604202157,0.9262857142857143,0.9435389988358557,0.9262857142857143,0.9348327566320646,0.0
19.0,0.14452387283492454,0.9410508329773601,0.1852102995351725,0.9225291939618342,22.631128167035058,0.8875638841567292,0.9577142857142857,0.8943436499466382,0.9577142857142857,0.924944812362031,0.0
20.0,0.14477926522414705,0.9420882406785867,0.18763657494619748,0.9228140131016804,24.05413391883485,0.9312890403180011,0.9142857142857143,0.9296920395119117,0.9142857142857143,0.9219245174301355,0.0
21.0,0.12450989106215471,0.950204430341124,0.17756057968848588,0.9296496724579891,22.571639242116362,0.9619534355479841,0.8971428571428571,0.9590714722052535,0.8971428571428571,0.9270741068792441,0.0
22.0,0.12411366006908578,0.9510587660950753,0.18536164899967023,0.9287952150384506,23.751075905980542,0.9051675184554231,0.9525714285714286,0.9089422028353326,0.9525714285714286,0.9302455357142857,0.0
23.0,0.11635071414763742,0.9539268932690548,0.18622596122428448,0.9225291939618342,22.641083776950836,0.892106757524134,0.9531428571428572,0.8977395048439182,0.9531428571428572,0.9246119733924613,0.0
24.0,0.1091640687882882,0.9563068285836334,0.2078696720894162,0.9230988322415267,22.148355080978945,0.8801817149346962,0.9662857142857143,0.8890641430073607,0.9662857142857143,0.9260679079956188,0.0
25.0,0.10364012999783254,0.9602123634588393,0.1824698255964237,0.927940757618912,22.798441678052768,0.9625212947189097,0.8931428571428571,0.9594843462246777,0.8931428571428571,0.9251257768570582,0.0
